"rep","unit","time","share"
33,6,12,0.28770130897516
33,6,13,0.263167264565421
33,6,14,0.230144928053719
33,6,15,0.198295414999614
33,6,16,0.171191839054188
33,6,17,0.146538662922
33,6,18,0.12678207368453
33,6,19,0.113296597385404
33,6,20,0.0835543167112535
33,6,21,0.0633099075644207
33,6,22,0.0494504846659214
33,6,23,0.0402293734099295
33,6,24,0.0336213734778927
33,6,25,0.0289598681782934
33,6,26,0.0265459831942567
33,6,27,0.0248339879111353
33,6,28,0.0229352405760725
33,6,29,0.0225677267793759
33,6,30,0.0218402845397202
33,7,1,0.302153326966505
33,7,2,0.345836241066075
33,7,3,0.388594854529559
33,7,4,0.423543164421735
33,7,5,0.460466777443152
33,7,6,0.49047043589542
33,7,7,0.504069451597865
33,7,8,0.514189833872427
33,7,9,0.505581432150348
33,7,10,0.5011865293605
33,7,11,0.470571148665676
33,7,12,0.447074086543095
33,7,13,0.409028510222371
33,7,14,0.36488814537503
33,7,15,0.321689858749146
33,7,16,0.282742348170434
33,7,17,0.244084363090755
33,7,18,0.216320763291886
33,7,19,0.189516877425086
33,7,20,0.178475528376274
33,7,21,0.172620781677672
33,7,22,0.175453613536571
33,7,23,0.182558168081929
33,7,24,0.196206606325172
33,7,25,0.216929662683681
33,7,26,0.242648043343448
33,7,27,0.283776232862294
33,7,28,0.330407215238949
33,7,29,0.383527337140335
33,7,30,0.445607584700074
33,8,1,0.230133153856095
33,8,2,0.268351573451969
33,8,3,0.305277279965868
33,8,4,0.345348772666698
33,8,5,0.377039100232024
33,8,6,0.40622946996543
33,8,7,0.421147847626632
33,8,8,0.431627670230705
33,8,9,0.428789136651844
33,8,10,0.415890871297158
33,8,11,0.391831626055449
33,8,12,0.363620309685764
33,8,13,0.323209654954187
33,8,14,0.283267569180592
33,8,15,0.243007009547829
33,8,16,0.211468313933381
33,8,17,0.177389697294038
33,8,18,0.153437882572076
33,8,19,0.132894290757026
33,8,20,0.099946173653235
33,8,21,0.0770263783321622
33,8,22,0.0603126814282257
33,8,23,0.0490934626592426
33,8,24,0.0416291257183736
33,8,25,0.0373026460617502
33,8,26,0.0336757027644237
33,8,27,0.0325391955383655
33,8,28,0.0319444401033582
33,8,29,0.031477265272816
33,8,30,0.0314645990495451
33,9,1,0.299675091528304
33,9,2,0.342577370450455
33,9,3,0.387666163678949
33,9,4,0.424489678955654
33,9,5,0.46176568474174
33,9,6,0.489167177360619
33,9,7,0.505165472274987
33,9,8,0.51213660822229
33,9,9,0.511533615504135
33,9,10,0.49685553820822
33,9,11,0.474048388599614
33,9,12,0.443992580923856
33,9,13,0.4049739065443
33,9,14,0.366803819098535
33,9,15,0.322630038699802
33,9,16,0.282120399704612
33,9,17,0.248732972215437
33,9,18,0.221344986198896
33,9,19,0.189497074969587
33,9,20,0.148116195975674
33,9,21,0.117714007177934
33,9,22,0.0954336170613984
33,9,23,0.079905087475592
33,9,24,0.0710016407697366
33,9,25,0.064002034585726
33,9,26,0.0575475499857826
33,9,27,0.0570754771754338
33,9,28,0.0547446225952832
33,9,29,0.0540975701930681
33,9,30,0.0580324812282659
33,10,1,0.305034302103591
33,10,2,0.348743071149637
33,10,3,0.395092035705362
33,10,4,0.436627511697359
33,10,5,0.469850693883252
33,10,6,0.5026278292069
33,10,7,0.519584702759089
33,10,8,0.527046696069068
33,10,9,0.525010778838067
33,10,10,0.510006906449536
33,10,11,0.485865887377508
33,10,12,0.45245676540492
33,10,13,0.419081830674963
33,10,14,0.372767447193934
33,10,15,0.327560427387519
33,10,16,0.284165925795203
33,10,17,0.245311844546959
33,10,18,0.217389636880587
33,10,19,0.191368404115299
33,10,20,0.143883141955968
33,10,21,0.110663019204821
33,10,22,0.0856224849904215
33,10,23,0.0710730397010637
33,10,24,0.0602349895317526
33,10,25,0.0529395582511968
33,10,26,0.0486536300615382
33,10,27,0.045159569725374
33,10,28,0.0443159867376933
33,10,29,0.0436241570467871
33,10,30,0.0435595102781787
33,11,1,0.166473068115201
33,11,2,0.190595091650621
33,11,3,0.226702625650772
33,11,4,0.257514599573529
33,11,5,0.286956604593397
33,11,6,0.312984478118597
33,11,7,0.332671989696929
33,11,8,0.333047209511799
33,11,9,0.334969790600225
33,11,10,0.323553027367905
33,11,11,0.304423967649721
33,11,12,0.274842186719919
33,11,13,0.243474215965638
33,11,14,0.209856586079116
33,11,15,0.176230233189068
33,11,16,0.150140302319159
33,11,17,0.126157105690618
33,11,18,0.107295861116191
33,11,19,0.0932087797366148
33,11,20,0.0958288967979484
33,11,21,0.1064905596641
33,11,22,0.118807208804509
33,11,23,0.137098380626453
33,11,24,0.165165202267708
33,11,25,0.208833781269272
33,11,26,0.258065793240524
33,11,27,0.32651922226087
33,11,28,0.413562127240174
33,11,29,0.506991904209977
33,11,30,0.60394516016132
34,1,1,0.296610612935764
34,1,2,0.332444992482803
34,1,3,0.375855919838296
34,1,4,0.418821272942847
34,1,5,0.455715213059009
34,1,6,0.481403845912024
34,1,7,0.49839464205148
34,1,8,0.505052317265588
34,1,9,0.498190204405231
34,1,10,0.490283805664577
34,1,11,0.46710442808301
34,1,12,0.435524088871562
34,1,13,0.39326654686107
34,1,14,0.357390038629306
34,1,15,0.312110907544123
34,1,16,0.275327795062234
34,1,17,0.237215836332569
34,1,18,0.206882244938545
34,1,19,0.184209893655111
34,1,20,0.166309264665187
34,1,21,0.152352723853252
34,1,22,0.145661449012368
34,1,23,0.146049926525848
34,1,24,0.148246138335352
34,1,25,0.159223899104627
34,1,26,0.174584115423999
34,1,27,0.192699685367078
34,1,28,0.222710247247876
34,1,29,0.257147065266201
34,1,30,0.292518101486844
34,2,1,0.328012073931743
34,2,2,0.374625312288468
34,2,3,0.411361457122982
34,2,4,0.454473548562051
34,2,5,0.493430302187621
34,2,6,0.515212986834766
34,2,7,0.537943875576795
34,2,8,0.541327692593886
34,2,9,0.539727965030914
34,2,10,0.533219621408083
34,2,11,0.508002305235304
34,2,12,0.474069717704645
34,2,13,0.437323115277207
34,2,14,0.393566255035693
34,2,15,0.353007787031299
34,2,16,0.305681616329305
34,2,17,0.26761406243283
34,2,18,0.235983874156524
34,2,19,0.208031211037263
34,2,20,0.189104054666395
34,2,21,0.182296930637797
34,2,22,0.176926982123698
34,2,23,0.17609323732305
34,2,24,0.184798079703375
34,2,25,0.193644723406713
34,2,26,0.214920018798997
34,2,27,0.245910191345882
34,2,28,0.28075239242139
34,2,29,0.322145927628714
34,2,30,0.368067296867923
34,3,1,0.312875737974874
34,3,2,0.358367512467545
34,3,3,0.404643013471129
34,3,4,0.44706000106345
34,3,5,0.482199176875033
34,3,6,0.505477818475583
34,3,7,0.527171523193527
34,3,8,0.531960753717609
34,3,9,0.530475247299939
34,3,10,0.523435720110362
34,3,11,0.495755864070931
34,3,12,0.465936917199024
34,3,13,0.42568489305208
34,3,14,0.385602200449851
34,3,15,0.338819419653603
34,3,16,0.295299264295213
34,3,17,0.260141530016041
34,3,18,0.226188629737321
34,3,19,0.201369800536946
34,3,20,0.184422769775949
34,3,21,0.177488574597602
34,3,22,0.174985079057007
34,3,23,0.176803259282198
34,3,24,0.187489349611245
34,3,25,0.204452841859348
34,3,26,0.229605195292117
34,3,27,0.262145229939052
34,3,28,0.302694256761466
34,3,29,0.357200567116236
34,3,30,0.406387494129085
34,4,1,0.209736614986425
34,4,2,0.24726273900528
34,4,3,0.285860775328265
34,4,4,0.318873097419923
34,4,5,0.349451040847681
34,4,6,0.378336965406248
34,4,7,0.396127788278593
34,4,8,0.403921460550857
34,4,9,0.402390315068528
34,4,10,0.386764045346303
34,4,11,0.366104484514973
34,4,12,0.334627866582967
34,4,13,0.298947216504893
34,4,14,0.260472584464309
34,4,15,0.226654072476462
34,4,16,0.192877327832882
34,4,17,0.166282859242552
34,4,18,0.141056006973087
34,4,19,0.122164320391721
34,4,20,0.105087842423561
34,4,21,0.0929519836152355
34,4,22,0.086468299174108
34,4,23,0.0825936923226815
34,4,24,0.0811211772848572
34,4,25,0.0835003807093385
34,4,26,0.0900927845198604
34,4,27,0.0978680744317889
34,4,28,0.110807189272418
34,4,29,0.126114371085382
34,4,30,0.143957704290315
34,5,1,0.239107508238292
34,5,2,0.276375840239374
34,5,3,0.321678657649699
34,5,4,0.360675279292618
34,5,5,0.39709883311868
34,5,6,0.420022909580968
34,5,7,0.446652366675009
34,5,8,0.446949463357181
34,5,9,0.447443976730382
34,5,10,0.433759566278683
34,5,11,0.408818670929392
34,5,12,0.379745482569901
34,5,13,0.340773221778694
34,5,14,0.297594616236473
34,5,15,0.260312112426958
34,5,16,0.217523079429662
34,5,17,0.187697469808206
34,5,18,0.158388904137346
34,5,19,0.140399547854284
34,5,20,0.0995487104828739
34,5,21,0.0760072121468689
34,5,22,0.0594500999589972
34,5,23,0.0477070771327036
34,5,24,0.0395842376475339
34,5,25,0.0349641775092171
34,5,26,0.0313709576866419
34,5,27,0.0293612303023039
34,5,28,0.028061488205928
34,5,29,0.0274157072769685
34,5,30,0.0266569396837266
34,6,1,0.155026823639352
34,6,2,0.177569440049482
34,6,3,0.204223395016396
34,6,4,0.233362681766608
34,6,5,0.252551505963634
34,6,6,0.276952000050199
34,6,7,0.285760046834187
34,6,8,0.292343719731705
34,6,9,0.289796666758277
34,6,10,0.278663684543496
34,6,11,0.266410441686944
34,6,12,0.242685076754127
34,6,13,0.217520376571537
34,6,14,0.193810364433379
34,6,15,0.164711932691547
34,6,16,0.142364541238108
34,6,17,0.121379888453665
34,6,18,0.105460857476825
34,6,19,0.0940430368412028
34,6,20,0.0966043587826638
34,6,21,0.103231704683051
34,6,22,0.116515200913172
34,6,23,0.13172856934424
34,6,24,0.153935325153126
34,6,25,0.184482767034194
34,6,26,0.226203321571494
34,6,27,0.282210209068441
34,6,28,0.344153264752353
34,6,29,0.421907810598344
34,6,30,0.508344986989754
34,7,1,0.232721966192694
34,7,2,0.266834686939409
34,7,3,0.30435340947219
34,7,4,0.344379272049647
34,7,5,0.371464690751978
34,7,6,0.397662723403206
34,7,7,0.415228109043113
34,7,8,0.428437021303057
34,7,9,0.420474672571541
34,7,10,0.408313030693622
34,7,11,0.381694048939355
34,7,12,0.357303614578467
34,7,13,0.326949903995898
34,7,14,0.287206919924903
34,7,15,0.248235144016793
34,7,16,0.218148409112424
34,7,17,0.184061910060515
34,7,18,0.162494167194727
34,7,19,0.140829410939233
34,7,20,0.138014170674278
34,7,21,0.143685930744111
34,7,22,0.151849136315944
34,7,23,0.166279971303884
34,7,24,0.189692971535114
34,7,25,0.217767265779702
34,7,26,0.261096695906742
34,7,27,0.315780320806625
34,7,28,0.379979832797802
34,7,29,0.450035418171057
34,7,30,0.530081403352622
34,8,1,0.286155571683431
34,8,2,0.323460722840565
34,8,3,0.361042091342984
34,8,4,0.395931466874717
34,8,5,0.427901862181813
34,8,6,0.451147479645333
34,8,7,0.471568986764964
34,8,8,0.473516487056858
34,8,9,0.477103914173103
34,8,10,0.46301573052412
34,8,11,0.442639978875274
34,8,12,0.413723285063989
34,8,13,0.378008236269687
34,8,14,0.336508123833493
34,8,15,0.302221935613795
34,8,16,0.266514709185563
34,8,17,0.231656992307302
34,8,18,0.205307497826706
34,8,19,0.181310264160018
34,8,20,0.159853976394596
34,8,21,0.141876813231253
34,8,22,0.129261885098215
34,8,23,0.124199397397027
34,8,24,0.124727879194096
34,8,25,0.126440631759768
34,8,26,0.133655406880499
34,8,27,0.14238002762911
34,8,28,0.157321387083802
34,8,29,0.173825423029371
34,8,30,0.19186867518119
34,9,1,0.212060828067002
34,9,2,0.241634381098772
34,9,3,0.270747271884543
34,9,4,0.302607984137195
34,9,5,0.334389864821276
34,9,6,0.351849724022515
34,9,7,0.367224733163333
34,9,8,0.376400176791424
34,9,9,0.367077479043537
34,9,10,0.357776979478064
34,9,11,0.342399985964801
34,9,12,0.31925911503029
34,9,13,0.285562176668828
34,9,14,0.260024030455019
34,9,15,0.225614059861028
34,9,16,0.197223595937754
34,9,17,0.173109355337442
34,9,18,0.152751699944729
34,9,19,0.134891193307963
34,9,20,0.11898429520006
34,9,21,0.106456698027403
34,9,22,0.0987895543599996
34,9,23,0.093403599152998
34,9,24,0.093456107720043
34,9,25,0.0950151957705773
34,9,26,0.100479316009562
34,9,27,0.10806438188223
34,9,28,0.115618709074598
34,9,29,0.13000138290255
34,9,30,0.146968313959423
34,10,1,0.161761818472387
34,10,2,0.188515523156887
34,10,3,0.214433886613887
34,10,4,0.245345933682044
34,10,5,0.274996724867804
34,10,6,0.294111839992682
34,10,7,0.310217353820335
34,10,8,0.315015844494045
34,10,9,0.318586826721046
34,10,10,0.304409008807205
34,10,11,0.285505486188964
34,10,12,0.259876087270343
34,10,13,0.230685402854877
34,10,14,0.20444837535726
34,10,15,0.174117084741379
34,10,16,0.145461675936472
34,10,17,0.12533730368438
34,10,18,0.108219909055571
34,10,19,0.0919902314648611
34,10,20,0.068179678508271
34,10,21,0.0504987246398262
34,10,22,0.0393982989195115
34,10,23,0.0318315917405023
34,10,24,0.0268178973703225
34,10,25,0.0225406228236959
34,10,26,0.0209262998403191
34,10,27,0.0192497187120682
34,10,28,0.0187125215304962
34,10,29,0.0178893329980512
34,10,30,0.0173447599344779
34,11,1,0.31239626875352
34,11,2,0.356687399633287
34,11,3,0.409563092771765
34,11,4,0.451955377406545
34,11,5,0.494706546046331
34,11,6,0.51977277826006
34,11,7,0.541438904245071
34,11,8,0.553728737576216
34,11,9,0.546996334509189
34,11,10,0.532160274428971
34,11,11,0.506707782304428
34,11,12,0.475060387402337
34,11,13,0.427483214449863
34,11,14,0.386890745413021
34,11,15,0.332101890637773
34,11,16,0.287162700202103
34,11,17,0.24568367775667
34,11,18,0.211945341835746
34,11,19,0.185653316296034
34,11,20,0.185647087878542
34,11,21,0.191659515119104
34,11,22,0.207817149850001
34,11,23,0.231137940661913
34,11,24,0.267090518113512
34,11,25,0.316132769393482
34,11,26,0.377414076340201
34,11,27,0.451518426767436
34,11,28,0.533516113114923
34,11,29,0.621735974692316
34,11,30,0.704467168629036
35,1,1,0.180734133656855
35,1,2,0.207542318089979
35,1,3,0.242516118982955
35,1,4,0.275144943683591
35,1,5,0.304505202634439
35,1,6,0.328515787549091
35,1,7,0.341536664872201
35,1,8,0.347590817945862
35,1,9,0.344122760399814
35,1,10,0.334763284519671
35,1,11,0.317658676230552
35,1,12,0.286365179973897
35,1,13,0.256244167277755
35,1,14,0.22675770044349
35,1,15,0.193665865991854
35,1,16,0.167514153039273
35,1,17,0.141292989342042
35,1,18,0.12064261220439
35,1,19,0.103579832157162
35,1,20,0.0935981532971277
35,1,21,0.0870524451039039
35,1,22,0.0829452425145554
35,1,23,0.0810779629291881
35,1,24,0.0844930258841004
35,1,25,0.0895632964558077
35,1,26,0.0988525106170879
35,1,27,0.113030580936024
35,1,28,0.129545785310155
35,1,29,0.152811936798795
35,1,30,0.178452621635412
35,2,1,0.17509982218176
35,2,2,0.210047320376948
35,2,3,0.246526511180825
35,2,4,0.278399226919372
35,2,5,0.307803245460667
35,2,6,0.339212317941019
35,2,7,0.353507190843714
35,2,8,0.363437144539773
35,2,9,0.353745261061046
35,2,10,0.347427271770467
35,2,11,0.324956002391487
35,2,12,0.292618822379923
35,2,13,0.264613757798989
35,2,14,0.225681464206501
35,2,15,0.192612633272526
35,2,16,0.162438596353765
35,2,17,0.135919890319057
35,2,18,0.112932373032921
35,2,19,0.0994506904557541
35,2,20,0.0843674984819453
35,2,21,0.0740681173641793
35,2,22,0.0689080548679899
35,2,23,0.0649012553837766
35,2,24,0.0659966068665363
35,2,25,0.0674273088345515
35,2,26,0.0741279737536932
35,2,27,0.0834326188594531
35,2,28,0.0970591877956488
35,2,29,0.112495443985321
35,2,30,0.12980734032333
35,3,1,0.335531565216733
35,3,2,0.378986309279981
35,3,3,0.423504995680208
35,3,4,0.469128227651179
35,3,5,0.501409598059297
35,3,6,0.525318111736682
35,3,7,0.545115161031285
35,3,8,0.559719402504466
35,3,9,0.544214911981082
35,3,10,0.539895412978837
35,3,11,0.512852893028685
35,3,12,0.486484089840841
35,3,13,0.444446535835551
35,3,14,0.400755406380198
35,3,15,0.354554814425577
35,3,16,0.315740007074111
35,3,17,0.273625574378989
35,3,18,0.236545256573041
35,3,19,0.2106354268038
35,3,20,0.214959755885301
35,3,21,0.22144070058035
35,3,22,0.240062174527618
35,3,23,0.262851807593915
35,3,24,0.296797086786396
35,3,25,0.346611971136575
35,3,26,0.404286254119087
35,3,27,0.470828289117175
35,3,28,0.549930944071469
35,3,29,0.628010090236119
35,3,30,0.700303381017376
35,4,1,0.208924838149158
35,4,2,0.244081749736423
35,4,3,0.281849470899333
35,4,4,0.318091087792751
35,4,5,0.346341572758685
35,4,6,0.370880256574664
35,4,7,0.387001033800117
35,4,8,0.39336257386588
35,4,9,0.39532586831932
35,4,10,0.378227269268434
35,4,11,0.361000813996141
35,4,12,0.330726669284019
35,4,13,0.296344003301815
35,4,14,0.261741914662303
35,4,15,0.226044107710376
35,4,16,0.192585497770199
35,4,17,0.165660585238183
35,4,18,0.144562728947758
35,4,19,0.122772786886226
35,4,20,0.0919082566222136
35,4,21,0.0700343130319979
35,4,22,0.0551911713611983
35,4,23,0.0454165568040468
35,4,24,0.0385333262090879
35,4,25,0.0341491498348333
35,4,26,0.0312292954168229
35,4,27,0.0292147298270279
35,4,28,0.0282903994987859
35,4,29,0.027563999031506
35,4,30,0.028126259723655
35,5,1,0.278158756754492
35,5,2,0.315636472638124
35,5,3,0.348793053035109
35,5,4,0.389522560130643
35,5,5,0.417902088315646
35,5,6,0.445796465870382
35,5,7,0.46470073226391
35,5,8,0.469244331097909
35,5,9,0.471642525215697
35,5,10,0.459224482828969
35,5,11,0.435129916958084
35,5,12,0.409510274164951
35,5,13,0.374696457186003
35,5,14,0.334084371050218
35,5,15,0.297198821071012
35,5,16,0.257311916412024
35,5,17,0.227989764107031
35,5,18,0.198062366315975
35,5,19,0.17581988285851
35,5,20,0.149648063872805
35,5,21,0.131401202266962
35,5,22,0.116221108480058
35,5,23,0.107418471269557
35,5,24,0.10496073571359
35,5,25,0.103601977649093
35,5,26,0.105654949319863
35,5,27,0.110979271838436
35,5,28,0.121151234763663
35,5,29,0.129274522865614
35,5,30,0.14516434334506
35,6,1,0.169201500258645
35,6,2,0.202086515918076
35,6,3,0.233179038146854
35,6,4,0.267869073668552
35,6,5,0.293816856492237
35,6,6,0.322626541270396
35,6,7,0.336031462146943
35,6,8,0.345986165709757
35,6,9,0.343198036762871
35,6,10,0.329722997885473
35,6,11,0.307789525047713
35,6,12,0.281776700033534
35,6,13,0.251393659401046
35,6,14,0.218962416229123
35,6,15,0.183498171154336
35,6,16,0.157745516722132
35,6,17,0.130920090954545
35,6,18,0.110236890076195
35,6,19,0.0968138577826775
35,6,20,0.0775606278248532
35,6,21,0.0639526605121935
35,6,22,0.0545713195349016
35,6,23,0.0486315800912946
35,6,24,0.0435618686892972
35,6,25,0.0425497169303686
35,6,26,0.0430642264018285
35,6,27,0.0441744010113955
35,6,28,0.0470319365195846
35,6,29,0.0506219870936561
35,6,30,0.0547479197515618
35,7,1,0.282359583677247
35,7,2,0.31561152643392
35,7,3,0.353530344547771
35,7,4,0.387604045881421
35,7,5,0.422710270770916
35,7,6,0.450039699880913
35,7,7,0.461521468799046
35,7,8,0.477769302187957
35,7,9,0.470072406343567
35,7,10,0.458128041518125
35,7,11,0.432285526391127
35,7,12,0.412160478690131
35,7,13,0.376065727116193
35,7,14,0.338217986133407
35,7,15,0.298389949759762
35,7,16,0.265456512138254
35,7,17,0.230545542800014
35,7,18,0.204839098564847
35,7,19,0.181141120142079
35,7,20,0.175484363508757
35,7,21,0.178747686913163
35,7,22,0.188841450955773
35,7,23,0.198889904693948
35,7,24,0.22001824000505
35,7,25,0.250459499714499
35,7,26,0.28971325675464
35,7,27,0.335740867642741
35,7,28,0.395849552101576
35,7,29,0.456114137078196
35,7,30,0.523980279488561
35,8,1,0.260928355290621
35,8,2,0.295830264024194
35,8,3,0.341205644398308
35,8,4,0.371773638825736
35,8,5,0.401237912499286
35,8,6,0.432915519488535
35,8,7,0.44629743613577
35,8,8,0.456078747241665
35,8,9,0.453635247568763
35,8,10,0.44462240792723
35,8,11,0.42137277098586
35,8,12,0.39113719976793
35,8,13,0.356996590198224
35,8,14,0.317227882603083
35,8,15,0.282289200521339
35,8,16,0.244520581709217
35,8,17,0.210506291562037
35,8,18,0.183109780883114
35,8,19,0.164679705412816
35,8,20,0.125276926081692
35,8,21,0.0938010057247468
35,8,22,0.0745830734734408
35,8,23,0.059623310225731
35,8,24,0.0502255834097069
35,8,25,0.044379312672943
35,8,26,0.0402666089060183
35,8,27,0.0369860486032164
35,8,28,0.0353708170191397
35,8,29,0.0338172297034701
35,8,30,0.0332449734535605
35,9,1,0.172784814383332
35,9,2,0.202472321572634
35,9,3,0.22964342210945
35,9,4,0.259653920220423
35,9,5,0.287462141212368
35,9,6,0.307956294806648
35,9,7,0.318375641631821
35,9,8,0.335862725260739
35,9,9,0.326372084625708
35,9,10,0.316321193115451
35,9,11,0.298155020125887
35,9,12,0.27215606989999
35,9,13,0.24313121200445
35,9,14,0.217920249146439
35,9,15,0.184314065769052
35,9,16,0.158618613600083
35,9,17,0.13805183009565
35,9,18,0.117147278487619
35,9,19,0.104654829785421
35,9,20,0.104870351612517
35,9,21,0.107670552739295
35,9,22,0.1163122971076
35,9,23,0.126921096753151
35,9,24,0.146855985311104
35,9,25,0.176107717739233
35,9,26,0.215945440964743
35,9,27,0.260136092334415
35,9,28,0.322518106929254
35,9,29,0.387614981185913
35,9,30,0.472823173105158
35,10,1,0.233185241713822
35,10,2,0.272982165453509
35,10,3,0.313909751929385
35,10,4,0.355494677253968
35,10,5,0.39292709890732
35,10,6,0.42325495515358
35,10,7,0.443882658457905
35,10,8,0.449633938955297
35,10,9,0.451588243984864
35,10,10,0.433471630040939
35,10,11,0.408299960904237
35,10,12,0.376115239212267
35,10,13,0.335290461306289
35,10,14,0.293944068680011
35,10,15,0.252313410774171
35,10,16,0.213515500973677
35,10,17,0.181175286954955
35,10,18,0.151915135442074
35,10,19,0.134603353027204
35,10,20,0.11827363176674
35,10,21,0.10996514650425
35,10,22,0.108198996150777
35,10,23,0.108229420372873
35,10,24,0.113239762099612
35,10,25,0.123082595172365
35,10,26,0.139428118241418
35,10,27,0.162557741563339
35,10,28,0.192642531253451
35,10,29,0.234111434823725
35,10,30,0.275218010710237
35,11,1,0.241145128071365
35,11,2,0.278802871279657
35,11,3,0.318030576739474
35,11,4,0.350793423247194
35,11,5,0.379658846032169
35,11,6,0.410109030066358
35,11,7,0.426746227115899
35,11,8,0.431133324508568
35,11,9,0.434893259601218
35,11,10,0.418110022971094
35,11,11,0.395757142884808
35,11,12,0.367009308142499
35,11,13,0.335451595854157
35,11,14,0.293721218845604
35,11,15,0.263017612564478
35,11,16,0.22715651700508
35,11,17,0.196011601775701
35,11,18,0.164865750763455
35,11,19,0.150299869231534
35,11,20,0.157141753643946
35,11,21,0.172820287670123
35,11,22,0.196010799902982
35,11,23,0.225718281531436
35,11,24,0.266411809438209
35,11,25,0.316536468462078
35,11,26,0.387910717523098
35,11,27,0.467402618306247
35,11,28,0.558984900305089
35,11,29,0.652380895225863
35,11,30,0.730217016168749
36,1,1,0.206772567540611
36,1,2,0.233287165298557
36,1,3,0.270795561998023
36,1,4,0.307893378868124
36,1,5,0.338226470960252
36,1,6,0.361766951501321
36,1,7,0.378368505711292
36,1,8,0.390549318918393
36,1,9,0.385928747437361
36,1,10,0.367069487235205
36,1,11,0.35027619463997
36,1,12,0.323515692596372
36,1,13,0.287091707852193
36,1,14,0.254346258845327
36,1,15,0.221941779303152
36,1,16,0.187141410171672
36,1,17,0.160229574617015
36,1,18,0.138111812452606
36,1,19,0.121327870573495
36,1,20,0.107560698009797
36,1,21,0.099275330984523
36,1,22,0.0960638667635154
36,1,23,0.0930146216075061
36,1,24,0.097493824639593
36,1,25,0.103996520991698
36,1,26,0.113855300936305
36,1,27,0.130336139172268
36,1,28,0.148818552380999
36,1,29,0.176163909686273
36,1,30,0.201960361800081
36,2,1,0.326385565485006
36,2,2,0.371352766787253
36,2,3,0.424732081746575
36,2,4,0.471347056747306
36,2,5,0.512145097654683
36,2,6,0.53225134100284
36,2,7,0.557574097583539
36,2,8,0.563605819483029
36,2,9,0.561799704788305
36,2,10,0.548990037664065
36,2,11,0.529022829420796
36,2,12,0.495067322389666
36,2,13,0.448662104541043
36,2,14,0.401126117581501
36,2,15,0.350838186091394
36,2,16,0.30310181254414
36,2,17,0.259741846679631
36,2,18,0.224441565643924
36,2,19,0.198457626657242
36,2,20,0.15934627813026
36,2,21,0.127550257675558
36,2,22,0.108323105772368
36,2,23,0.0948128656102942
36,2,24,0.0895854893447487
36,2,25,0.0846212905158875
36,2,26,0.0840215776897222
36,2,27,0.0863827237351614
36,2,28,0.0911827088444355
36,2,29,0.0962062382264871
36,2,30,0.105309584474908
36,3,1,0.254058216161931
36,3,2,0.291160361217497
36,3,3,0.330264097389116
36,3,4,0.364405074278164
36,3,5,0.402436635912325
36,3,6,0.427376577625411
36,3,7,0.444989607245553
36,3,8,0.450122157732032
36,3,9,0.448183530552272
36,3,10,0.435659264823914
36,3,11,0.416358763774162
36,3,12,0.386450017252164
36,3,13,0.347013273045372
36,3,14,0.312082529711074
36,3,15,0.270033874234198
36,3,16,0.232671198586752
36,3,17,0.199304933473031
36,3,18,0.177668500625791
36,3,19,0.15615100707927
36,3,20,0.138173230599525
36,3,21,0.125134351644897
36,3,22,0.118039210352757
36,3,23,0.11114574981585
36,3,24,0.112541611237067
36,3,25,0.119251246034571
36,3,26,0.126975329631652
36,3,27,0.138213149617668
36,3,28,0.155657401316226
36,3,29,0.177852781397857
36,3,30,0.204899035611081
36,4,1,0.260826864358883
36,4,2,0.291268032554675
36,4,3,0.331393249246501
36,4,4,0.36186802415813
36,4,5,0.390733321994171
36,4,6,0.414307513277458
36,4,7,0.432333929307769
36,4,8,0.435482658007502
36,4,9,0.438741349380522
36,4,10,0.422669794473185
36,4,11,0.404021493333677
36,4,12,0.381145210416844
36,4,13,0.346957396845022
36,4,14,0.309381517990141
36,4,15,0.273591718526761
36,4,16,0.237076710189137
36,4,17,0.216254660422815
36,4,18,0.187933624677877
36,4,19,0.16848696468759
36,4,20,0.149770125280136
36,4,21,0.132502725467899
36,4,22,0.124345092645508
36,4,23,0.118908626173937
36,4,24,0.121303386071408
36,4,25,0.12130410265679
36,4,26,0.130958878549393
36,4,27,0.141361939375292
36,4,28,0.154242236652813
36,4,29,0.174750557051161
36,4,30,0.194631958142988
36,5,1,0.160549381439406
36,5,2,0.187183399588581
36,5,3,0.216800091199905
36,5,4,0.245781390311293
36,5,5,0.27200872198811
36,5,6,0.289241935471857
36,5,7,0.305888691572025
36,5,8,0.313050496046854
36,5,9,0.309962156738866
36,5,10,0.303667279921565
36,5,11,0.281930537400094
36,5,12,0.258309149402087
36,5,13,0.234126416826597
36,5,14,0.204177780962856
36,5,15,0.175001641316814
36,5,16,0.149735989822407
36,5,17,0.128351425611342
36,5,18,0.110010196036438
36,5,19,0.0955420141572638
36,5,20,0.0937556189089913
36,5,21,0.0923938161017705
36,5,22,0.0964718005272985
36,5,23,0.102483999100266
36,5,24,0.112803889121456
36,5,25,0.128286838033347
36,5,26,0.150693724099112
36,5,27,0.183106359366087
36,5,28,0.217707255784836
36,5,29,0.267346383598502
36,5,30,0.325240902644357
36,6,1,0.351490886952089
36,6,2,0.390396974930107
36,6,3,0.43037862825696
36,6,4,0.467473959411076
36,6,5,0.503406394388505
36,6,6,0.523815418552921
36,6,7,0.540709529485725
36,6,8,0.54296449135322
36,6,9,0.548473862001836
36,6,10,0.532944655172843
36,6,11,0.512857251822543
